type;temps;posLatLon;posPix;NOcorner;center;nivZoom;trans
mousemove;{"min":0,"sec":0,"mili":431};LatLng(55.883718, -4.299259);Point(121, 0.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":431};LatLng(55.88237, -4.299088);Point(123, 28.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":431};LatLng(55.88107, -4.298744);Point(127, 55.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":431};LatLng(55.88054, -4.298487);Point(130, 66.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":431};LatLng(55.879626, -4.2978);Point(138, 85.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":431};LatLng(55.878615, -4.297199);Point(145, 106.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":541};LatLng(55.878229, -4.296856);Point(149, 114.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":541};LatLng(55.877748, -4.296513);Point(153, 124.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":541};LatLng(55.876881, -4.295912);Point(160, 142.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":541};LatLng(55.876063, -4.295311);Point(167, 159.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":541};LatLng(55.875726, -4.294968);Point(171, 166.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":541};LatLng(55.8751, -4.294624);Point(175, 179.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":541};LatLng(55.874618, -4.294281);Point(179, 189.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":541};LatLng(55.874378, -4.294109);Point(181, 194.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":541};LatLng(55.874137, -4.293852);Point(184, 199.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.873848, -4.29368);Point(186, 205.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.873607, -4.293509);Point(188, 210.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.873511, -4.293423);Point(189, 212.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.873366, -4.293251);Point(191, 215.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.87327, -4.293251);Point(191, 217.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.873222, -4.293165);Point(192, 218.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.873126, -4.293079);Point(193, 220.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.873077, -4.293079);Point(193, 221.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.872981, -4.293079);Point(193, 223.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":650};LatLng(55.872933, -4.293079);Point(193, 224.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872837, -4.292994);Point(194, 226.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872788, -4.292908);Point(195, 227.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872692, -4.292908);Point(195, 229.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872644, -4.292908);Point(195, 230.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872548, -4.292822);Point(196, 232.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872403, -4.292822);Point(196, 235.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872403, -4.292822);Point(196, 235.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872259, -4.292822);Point(196, 238.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872259, -4.292822);Point(196, 238.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":759};LatLng(55.872114, -4.292822);Point(196, 241.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.872018, -4.292822);Point(196, 243.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.87197, -4.292822);Point(196, 244.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.871874, -4.292822);Point(196, 246.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.871777, -4.292822);Point(196, 248.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.871729, -4.292822);Point(196, 249.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.871633, -4.292736);Point(197, 251.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.871536, -4.29265);Point(198, 253.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.871488, -4.292564);Point(199, 254.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.87144, -4.292479);Point(200, 255.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":869};LatLng(55.87144, -4.292479);Point(200, 255.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871344, -4.292307);Point(202, 257.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871344, -4.292221);Point(203, 257.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871296, -4.292049);Point(205, 258.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871248, -4.292049);Point(205, 259.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871199, -4.291878);Point(207, 260.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871199, -4.291792);Point(208, 260.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871151, -4.291706);Point(209, 261.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871151, -4.291534);Point(211, 261.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871103, -4.291449);Point(212, 262.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":0,"mili":978};LatLng(55.871103, -4.291363);Point(213, 262.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871055, -4.291277);Point(214, 263.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871055, -4.291191);Point(215, 263.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871055, -4.291105);Point(216, 263.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871055, -4.291105);Point(216, 263.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871055, -4.290934);Point(218, 263.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871055, -4.290848);Point(219, 263.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871055, -4.290762);Point(220, 263.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871055, -4.290676);Point(221, 263.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871055, -4.290676);Point(221, 263.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":87};LatLng(55.871007, -4.29059);Point(222, 264.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":632};LatLng(55.871007, -4.290419);Point(224, 264.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":632};LatLng(55.871007, -4.290161);Point(227, 264.383331);LatLng(55.883736, -4.309645);LatLng(55.871699, -4.288187);14;null
mousemove;{"min":0,"sec":1,"mili":748};LatLng(55.871007, -4.290333);Point(230, 264.383331);LatLng(55.883736, -4.310074);LatLng(55.871699, -4.288616);14;null
mousemove;{"min":0,"sec":1,"mili":748};LatLng(55.871007, -4.290075);Point(236, 264.383331);LatLng(55.883736, -4.310331);LatLng(55.871699, -4.288874);14;null
mousemove;{"min":0,"sec":1,"mili":748};LatLng(55.871055, -4.290333);Point(239, 263.383331);LatLng(55.883736, -4.310846);LatLng(55.871699, -4.289389);14;null
mousemove;{"min":0,"sec":1,"mili":748};LatLng(55.871055, -4.290161);Point(244, 262.383331);LatLng(55.883688, -4.311104);LatLng(55.871651, -4.289646);14;null
mousemove;{"min":0,"sec":1,"mili":748};LatLng(55.871007, -4.290504);Point(245, 262.383331);LatLng(55.88364, -4.311533);LatLng(55.871603, -4.290075);14;null
mousemove;{"min":0,"sec":1,"mili":748};LatLng(55.871055, -4.290419);Point(247, 261.383331);LatLng(55.88364, -4.311619);LatLng(55.871603, -4.290161);14;null
mousemove;{"min":0,"sec":1,"mili":748};LatLng(55.871055, -4.290333);Point(250, 260.383331);LatLng(55.883592, -4.31179);LatLng(55.871555, -4.290333);14;null
mousemove;{"min":0,"sec":1,"mili":849};LatLng(55.871055, -4.290161);Point(255, 259.383331);LatLng(55.883544, -4.312048);LatLng(55.871507, -4.29059);14;null
mousemove;{"min":0,"sec":1,"mili":849};LatLng(55.871103, -4.28956);Point(267, 257.383331);LatLng(55.883496, -4.312477);LatLng(55.871459, -4.291019);14;null
mousemove;{"min":0,"sec":1,"mili":849};LatLng(55.871055, -4.290247);Point(271, 256.383331);LatLng(55.883399, -4.313507);LatLng(55.871362, -4.292049);14;null
mousemove;{"min":0,"sec":1,"mili":849};LatLng(55.871055, -4.290161);Point(276, 255.383331);LatLng(55.883351, -4.31385);LatLng(55.871314, -4.292393);14;null
mousemove;{"min":0,"sec":1,"mili":849};LatLng(55.871007, -4.290419);Point(278, 255.383331);LatLng(55.883303, -4.31428);LatLng(55.871266, -4.292822);14;null
mousemove;{"min":0,"sec":1,"mili":965};LatLng(55.871055, -4.290247);Point(282, 254.383331);LatLng(55.883303, -4.314451);LatLng(55.871266, -4.292994);14;null
mousemove;{"min":0,"sec":1,"mili":965};LatLng(55.871007, -4.290504);Point(283, 254.383331);LatLng(55.883255, -4.314795);LatLng(55.871218, -4.293337);14;null
mousemove;{"min":0,"sec":1,"mili":965};LatLng(55.871007, -4.290075);Point(289, 254.383331);LatLng(55.883255, -4.31488);LatLng(55.871218, -4.293423);14;null
mousemove;{"min":0,"sec":1,"mili":965};LatLng(55.871055, -4.290504);Point(290, 253.383331);LatLng(55.883255, -4.315395);LatLng(55.871218, -4.293938);14;null
mousemove;{"min":0,"sec":1,"mili":965};LatLng(55.871007, -4.290247);Point(294, 253.383331);LatLng(55.883207, -4.315481);LatLng(55.87117, -4.294024);14;null
mousemove;{"min":0,"sec":1,"mili":965};LatLng(55.871055, -4.290247);Point(298, 252.383331);LatLng(55.883207, -4.315825);LatLng(55.87117, -4.294367);14;null
mousemove;{"min":0,"sec":1,"mili":965};LatLng(55.871007, -4.290333);Point(301, 252.383331);LatLng(55.883159, -4.316168);LatLng(55.871122, -4.29471);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871055, -4.289989);Point(308, 251.383331);LatLng(55.883159, -4.316425);LatLng(55.871122, -4.294968);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871055, -4.290419);Point(310, 250.383331);LatLng(55.88311, -4.317026);LatLng(55.871073, -4.295568);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871055, -4.290161);Point(315, 249.383331);LatLng(55.883062, -4.317198);LatLng(55.871025, -4.29574);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871007, -4.290161);Point(320, 249.383331);LatLng(55.883014, -4.317627);LatLng(55.870977, -4.296169);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871007, -4.290333);Point(323, 249.383331);LatLng(55.883014, -4.318056);LatLng(55.870977, -4.296598);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871055, -4.290247);Point(327, 248.383331);LatLng(55.883014, -4.318314);LatLng(55.870977, -4.296856);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871007, -4.290419);Point(329, 248.383331);LatLng(55.882966, -4.318657);LatLng(55.870929, -4.297199);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871055, -4.290247);Point(333, 247.383331);LatLng(55.882966, -4.318829);LatLng(55.870929, -4.297371);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871007, -4.290247);Point(337, 247.383331);LatLng(55.882918, -4.319172);LatLng(55.870881, -4.297714);14;null
mousemove;{"min":0,"sec":2,"mili":69};LatLng(55.871007, -4.290504);Point(338, 247.383331);LatLng(55.882918, -4.319515);LatLng(55.870881, -4.298058);14;null
mousemove;{"min":0,"sec":2,"mili":180};LatLng(55.871055, -4.290247);Point(342, 246.383331);LatLng(55.882918, -4.319601);LatLng(55.870881, -4.298143);14;null
mousemove;{"min":0,"sec":2,"mili":180};LatLng(55.871007, -4.290504);Point(343, 246.383331);LatLng(55.88287, -4.319944);LatLng(55.870833, -4.298487);14;null
mousemove;{"min":0,"sec":2,"mili":180};LatLng(55.871055, -4.290333);Point(346, 245.383331);LatLng(55.88287, -4.32003);LatLng(55.870833, -4.298573);14;null
mousemove;{"min":0,"sec":2,"mili":180};LatLng(55.871007, -4.290419);Point(348, 245.383331);LatLng(55.882822, -4.320288);LatLng(55.870784, -4.29883);14;null
mousemove;{"min":0,"sec":2,"mili":180};LatLng(55.871055, -4.290419);Point(350, 244.383331);LatLng(55.882822, -4.320459);LatLng(55.870784, -4.299002);14;null
mousemove;{"min":0,"sec":2,"mili":180};LatLng(55.871055, -4.290504);Point(351, 243.383331);LatLng(55.882773, -4.320631);LatLng(55.870736, -4.299173);14;null
mousemove;{"min":0,"sec":2,"mili":180};LatLng(55.871007, -4.290419);Point(353, 243.383331);LatLng(55.882725, -4.320717);LatLng(55.870688, -4.299259);14;null
mousemove;{"min":0,"sec":2,"mili":289};LatLng(55.871007, -4.290504);Point(354, 243.383331);LatLng(55.882725, -4.320889);LatLng(55.870688, -4.299431);14;null
mousemove;{"min":0,"sec":3,"mili":157};LatLng(55.871007, -4.290762);Point(352, 243.383331);LatLng(55.882725, -4.320974);LatLng(55.870688, -4.299517);14;null
mousemove;{"min":0,"sec":3,"mili":157};LatLng(55.871007, -4.291019);Point(349, 243.383331);LatLng(55.882725, -4.320974);LatLng(55.870688, -4.299517);14;null
mousemove;{"min":0,"sec":3,"mili":157};LatLng(55.870959, -4.291019);Point(344, 244.383331);LatLng(55.882725, -4.320545);LatLng(55.870688, -4.299088);14;null
mousemove;{"min":0,"sec":3,"mili":157};LatLng(55.871007, -4.290848);Point(341, 244.383331);LatLng(55.882773, -4.320116);LatLng(55.870736, -4.298658);14;null
mousemove;{"min":0,"sec":3,"mili":157};LatLng(55.871007, -4.290676);Point(340, 244.383331);LatLng(55.882773, -4.319859);LatLng(55.870736, -4.298401);14;null
mousemove;{"min":0,"sec":3,"mili":157};LatLng(55.871007, -4.290934);Point(336, 244.383331);LatLng(55.882773, -4.319773);LatLng(55.870736, -4.298315);14;null
mousemove;{"min":0,"sec":3,"mili":157};LatLng(55.871007, -4.290762);Point(334, 244.383331);LatLng(55.882773, -4.319429);LatLng(55.870736, -4.297972);14;null
mousemove;{"min":0,"sec":3,"mili":157};LatLng(55.871007, -4.290676);Point(333, 244.383331);LatLng(55.882773, -4.319258);LatLng(55.870736, -4.2978);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.871007, -4.290762);Point(331, 244.383331);LatLng(55.882773, -4.319172);LatLng(55.870736, -4.297714);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.871007, -4.29059);Point(331, 244.383331);LatLng(55.882773, -4.319);LatLng(55.870736, -4.297543);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.870959, -4.290762);Point(329, 245.383331);LatLng(55.882773, -4.319);LatLng(55.870736, -4.297543);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.871007, -4.290848);Point(326, 245.383331);LatLng(55.882822, -4.318829);LatLng(55.870784, -4.297371);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.870959, -4.290762);Point(324, 246.383331);LatLng(55.882822, -4.318571);LatLng(55.870784, -4.297113);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.871007, -4.290762);Point(322, 246.383331);LatLng(55.88287, -4.318399);LatLng(55.870833, -4.296942);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.870959, -4.290762);Point(320, 247.383331);LatLng(55.88287, -4.318228);LatLng(55.870833, -4.29677);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.871007, -4.290848);Point(317, 247.383331);LatLng(55.882918, -4.318056);LatLng(55.870881, -4.296598);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.871007, -4.290848);Point(314, 247.383331);LatLng(55.882918, -4.317799);LatLng(55.870881, -4.296341);14;null
mousemove;{"min":0,"sec":3,"mili":267};LatLng(55.871007, -4.290676);Point(313, 247.383331);LatLng(55.882918, -4.317541);LatLng(55.870881, -4.296083);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.871007, -4.290762);Point(311, 247.383331);LatLng(55.882918, -4.317455);LatLng(55.870881, -4.295998);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.870959, -4.290848);Point(308, 248.383331);LatLng(55.882918, -4.317284);LatLng(55.870881, -4.295826);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.870959, -4.290762);Point(306, 249.383331);LatLng(55.882966, -4.317026);LatLng(55.870929, -4.295568);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.871007, -4.290762);Point(304, 249.383331);LatLng(55.883014, -4.316854);LatLng(55.870977, -4.295397);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.871007, -4.291019);Point(299, 249.383331);LatLng(55.883014, -4.316683);LatLng(55.870977, -4.295225);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.87091, -4.290934);Point(295, 251.383331);LatLng(55.883014, -4.316254);LatLng(55.870977, -4.294796);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.871007, -4.290762);Point(293, 251.383331);LatLng(55.88311, -4.31591);LatLng(55.871073, -4.294453);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.870959, -4.291019);Point(288, 252.383331);LatLng(55.88311, -4.315739);LatLng(55.871073, -4.294281);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.871007, -4.290762);Point(286, 252.383331);LatLng(55.883159, -4.31531);LatLng(55.871122, -4.293852);14;null
mousemove;{"min":0,"sec":3,"mili":378};LatLng(55.870959, -4.290934);Point(282, 253.383331);LatLng(55.883159, -4.315138);LatLng(55.871122, -4.29368);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.870959, -4.290934);Point(278, 254.383331);LatLng(55.883207, -4.314795);LatLng(55.87117, -4.293337);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.871007, -4.290762);Point(276, 254.383331);LatLng(55.883255, -4.314451);LatLng(55.871218, -4.292994);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.870959, -4.290934);Point(272, 255.383331);LatLng(55.883255, -4.31428);LatLng(55.871218, -4.292822);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.871007, -4.290676);Point(271, 255.383331);LatLng(55.883303, -4.313936);LatLng(55.871266, -4.292479);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.870959, -4.290848);Point(268, 256.383331);LatLng(55.883303, -4.31385);LatLng(55.871266, -4.292393);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.870959, -4.290676);Point(267, 257.383331);LatLng(55.883351, -4.313593);LatLng(55.871314, -4.292135);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.871007, -4.290762);Point(265, 257.383331);LatLng(55.883399, -4.313507);LatLng(55.871362, -4.292049);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.871007, -4.290676);Point(264, 257.383331);LatLng(55.883399, -4.313335);LatLng(55.871362, -4.291878);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.871007, -4.290676);Point(263, 257.383331);LatLng(55.883399, -4.31325);LatLng(55.871362, -4.291792);14;null
mousemove;{"min":0,"sec":3,"mili":488};LatLng(55.871007, -4.290676);Point(262, 257.383331);LatLng(55.883399, -4.313164);LatLng(55.871362, -4.291706);14;null
mousemove;{"min":0,"sec":3,"mili":597};LatLng(55.871007, -4.29059);Point(262, 257.383331);LatLng(55.883399, -4.313078);LatLng(55.871362, -4.29162);14;null
mousemove;{"min":0,"sec":3,"mili":597};LatLng(55.870959, -4.290676);Point(261, 258.383331);LatLng(55.883399, -4.313078);LatLng(55.871362, -4.29162);14;null
mousemove;{"min":0,"sec":3,"mili":597};LatLng(55.871007, -4.290676);Point(260, 258.383331);LatLng(55.883447, -4.312992);LatLng(55.87141, -4.291534);14;null
mousemove;{"min":0,"sec":3,"mili":597};LatLng(55.871007, -4.290676);Point(259, 258.383331);LatLng(55.883447, -4.312906);LatLng(55.87141, -4.291449);14;null
mousemove;{"min":0,"sec":3,"mili":597};LatLng(55.870959, -4.290676);Point(258, 259.383331);LatLng(55.883447, -4.31282);LatLng(55.87141, -4.291363);14;null
mousemove;{"min":0,"sec":3,"mili":597};LatLng(55.871007, -4.29059);Point(258, 259.383331);LatLng(55.883496, -4.312735);LatLng(55.871459, -4.291277);14;null
mousemove;{"min":0,"sec":3,"mili":597};LatLng(55.871007, -4.290676);Point(257, 259.383331);LatLng(55.883496, -4.312735);LatLng(55.871459, -4.291277);14;null
mousemove;{"min":0,"sec":3,"mili":597};LatLng(55.870959, -4.290676);Point(256, 260.383331);LatLng(55.883496, -4.312649);LatLng(55.871459, -4.291191);14;null
mousemove;{"min":0,"sec":3,"mili":597};LatLng(55.871007, -4.290762);Point(254, 260.383331);LatLng(55.883544, -4.312563);LatLng(55.871507, -4.291105);14;null
mousemove;{"min":0,"sec":3,"mili":708};LatLng(55.871007, -4.29059);Point(254, 260.383331);LatLng(55.883544, -4.312391);LatLng(55.871507, -4.290934);14;null
mousemove;{"min":0,"sec":3,"mili":708};LatLng(55.871007, -4.290676);Point(253, 260.383331);LatLng(55.883544, -4.312391);LatLng(55.871507, -4.290934);14;null
mousemove;{"min":0,"sec":3,"mili":708};LatLng(55.871007, -4.29059);Point(253, 260.383331);LatLng(55.883544, -4.312305);LatLng(55.871507, -4.290848);14;null
mousemove;{"min":0,"sec":3,"mili":708};LatLng(55.871007, -4.290676);Point(252, 260.383331);LatLng(55.883544, -4.312305);LatLng(55.871507, -4.290848);14;null
mousemove;{"min":0,"sec":3,"mili":817};LatLng(55.870959, -4.29059);Point(252, 261.383331);LatLng(55.883544, -4.31222);LatLng(55.871507, -4.290762);14;null
mousemove;{"min":0,"sec":3,"mili":817};LatLng(55.871007, -4.29059);Point(252, 261.383331);LatLng(55.883592, -4.31222);LatLng(55.871555, -4.290762);14;null
mousemove;{"min":0,"sec":3,"mili":817};LatLng(55.871007, -4.290676);Point(251, 261.383331);LatLng(55.883592, -4.31222);LatLng(55.871555, -4.290762);14;null
mousemove;{"min":0,"sec":4,"mili":689};LatLng(55.871199, -4.290333);Point(254, 257.383331);LatLng(55.883592, -4.312134);LatLng(55.871555, -4.290676);14;null
mousemove;{"min":0,"sec":4,"mili":689};LatLng(55.871296, -4.290333);Point(257, 251.383331);LatLng(55.883399, -4.312391);LatLng(55.871362, -4.290934);14;null
mousemove;{"min":0,"sec":4,"mili":689};LatLng(55.871151, -4.290419);Point(259, 248.383331);LatLng(55.88311, -4.312649);LatLng(55.871073, -4.291191);14;null
mousemove;{"min":0,"sec":4,"mili":689};LatLng(55.871344, -4.290247);Point(263, 241.383331);LatLng(55.882966, -4.31282);LatLng(55.870929, -4.291363);14;null
