type;temps;posLatLon;posPix;NOcorner;center;nivZoom
mousemove;{"min":0,"sec":0,"mili":661};LatLng(55.883399, -4.288874);Point(240, 7);null;null;null
mousemove;{"min":0,"sec":0,"mili":661};LatLng(55.883159, -4.288445);Point(245, 12);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882918, -4.288015);Point(250, 17);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882725, -4.287672);Point(254, 21);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882581, -4.287415);Point(257, 24);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.88234, -4.287071);Point(261, 29);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882292, -4.2869);Point(263, 30);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882244, -4.2869);Point(263, 31);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882196, -4.286814);Point(264, 32);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882148, -4.286814);Point(264, 33);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882099, -4.286728);Point(265, 34);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882051, -4.286642);Point(266, 35);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.882003, -4.286642);Point(266, 36);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.881955, -4.286556);Point(267, 37);null;null;null
mousemove;{"min":0,"sec":0,"mili":769};LatLng(55.881859, -4.28647);Point(268, 39);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.881762, -4.286299);Point(270, 41);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.880992, -4.285526);Point(279, 57);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.880414, -4.284925);Point(286, 69);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.87974, -4.284153);Point(295, 83);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.879259, -4.283724);Point(300, 93);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.878922, -4.283466);Point(303, 100);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.878681, -4.283209);Point(306, 105);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.878633, -4.283123);Point(307, 106);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.878633, -4.283123);Point(307, 106);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.878585, -4.283123);Point(307, 107);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.878537, -4.283123);Point(307, 108);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.878489, -4.283123);Point(307, 109);null;null;null
mousemove;{"min":0,"sec":0,"mili":879};LatLng(55.878489, -4.283123);Point(307, 109);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.878489, -4.283037);Point(308, 109);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.878441, -4.283037);Point(308, 110);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.878441, -4.283037);Point(308, 110);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.878392, -4.283037);Point(308, 111);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.878344, -4.283037);Point(308, 112);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.878344, -4.283037);Point(308, 112);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.878296, -4.282951);Point(309, 113);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.878248, -4.282951);Point(309, 114);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.878055, -4.282866);Point(310, 118);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.877911, -4.282694);Point(312, 121);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.877766, -4.282608);Point(313, 124);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.877574, -4.282436);Point(315, 128);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.877429, -4.282436);Point(315, 131);null;null;null
mousemove;{"min":0,"sec":0,"mili":987};LatLng(55.877285, -4.282351);Point(316, 134);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.877189, -4.282265);Point(317, 136);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.877141, -4.282265);Point(317, 137);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.877141, -4.282265);Point(317, 137);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.877092, -4.282265);Point(317, 138);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.877044, -4.282179);Point(318, 139);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.876996, -4.282179);Point(318, 140);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.876996, -4.282179);Point(318, 140);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.876948, -4.282179);Point(318, 141);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.876948, -4.282179);Point(318, 141);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.8769, -4.282179);Point(318, 142);null;null;null
mousemove;{"min":0,"sec":1,"mili":98};LatLng(55.8769, -4.282093);Point(319, 142);null;null;null
mousemove;{"min":0,"sec":1,"mili":206};LatLng(55.8769, -4.282093);Point(319, 142);null;null;null
mousemove;{"min":0,"sec":1,"mili":206};LatLng(55.8769, -4.282093);Point(319, 142);null;null;null
mousemove;{"min":0,"sec":1,"mili":206};LatLng(55.876948, -4.282093);Point(319, 141);null;null;null
mousemove;{"min":0,"sec":1,"mili":315};LatLng(55.8769, -4.282093);Point(319, 142);null;null;null
mousemove;{"min":0,"sec":1,"mili":315};LatLng(55.8769, -4.282093);Point(319, 142);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.877141, -4.282265);Point(317, 137);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.876226, -4.280634);Point(336, 156);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.876129, -4.280291);Point(340, 158);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.875937, -4.27969);Point(347, 162);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.87584, -4.279261);Point(352, 164);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.875792, -4.278746);Point(358, 165);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.875744, -4.278316);Point(363, 166);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.875744, -4.277887);Point(368, 166);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.875744, -4.277287);Point(375, 166);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.87584, -4.276514);Point(384, 164);null;null;null
mousemove;{"min":0,"sec":2,"mili":76};LatLng(55.875985, -4.275656);Point(394, 161);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.876226, -4.27454);Point(407, 156);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.876418, -4.273767);Point(416, 152);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.876563, -4.273081);Point(424, 149);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.876755, -4.272308);Point(433, 145);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.8769, -4.271708);Point(440, 142);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.876948, -4.271193);Point(446, 141);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.876996, -4.270678);Point(452, 140);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.877092, -4.270334);Point(456, 138);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.877141, -4.270077);Point(459, 137);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.877237, -4.269905);Point(461, 135);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.877333, -4.269733);Point(463, 133);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.877478, -4.269648);Point(464, 130);null;null;null
mousemove;{"min":0,"sec":2,"mili":184};LatLng(55.877574, -4.269562);Point(465, 128);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.877718, -4.269476);Point(466, 125);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.877863, -4.269476);Point(466, 122);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.878055, -4.269476);Point(466, 118);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.878152, -4.26939);Point(467, 116);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.878248, -4.26939);Point(467, 114);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.878344, -4.26939);Point(467, 112);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.878441, -4.26939);Point(467, 110);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.878537, -4.26939);Point(467, 108);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.878681, -4.26939);Point(467, 105);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.878729, -4.26939);Point(467, 104);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.878778, -4.26939);Point(467, 103);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.87897, -4.26939);Point(467, 99);null;null;null
mousemove;{"min":0,"sec":2,"mili":294};LatLng(55.879018, -4.269476);Point(466, 98);null;null;null
mousemove;{"min":0,"sec":2,"mili":405};LatLng(55.87897, -4.269476);Point(466, 99);null;null;null
mousemove;{"min":0,"sec":2,"mili":405};LatLng(55.87897, -4.269476);Point(466, 99);null;null;null
mousemove;{"min":0,"sec":2,"mili":405};LatLng(55.878826, -4.269476);Point(466, 102);null;null;null
mousemove;{"min":0,"sec":2,"mili":405};LatLng(55.878585, -4.269648);Point(464, 107);null;null;null
mousemove;{"min":0,"sec":2,"mili":405};LatLng(55.878344, -4.269819);Point(462, 112);null;null;null
mousemove;{"min":0,"sec":2,"mili":405};LatLng(55.878007, -4.269991);Point(460, 119);null;null;null
mousemove;{"min":0,"sec":2,"mili":405};LatLng(55.877766, -4.270248);Point(457, 124);null;null;null
mousemove;{"min":0,"sec":2,"mili":405};LatLng(55.877478, -4.270506);Point(454, 130);null;null;null
mousemove;{"min":0,"sec":2,"mili":405};LatLng(55.877189, -4.270763);Point(451, 136);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.876948, -4.271021);Point(448, 141);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.876755, -4.271193);Point(446, 145);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.876659, -4.271278);Point(445, 147);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.876515, -4.27145);Point(443, 150);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.87637, -4.271536);Point(442, 153);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.876274, -4.271622);Point(441, 155);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.876129, -4.271708);Point(440, 158);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.876081, -4.271793);Point(439, 159);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.875985, -4.271793);Point(439, 161);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.875937, -4.271879);Point(438, 162);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.875889, -4.271879);Point(438, 163);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.87584, -4.271965);Point(437, 164);null;null;null
mousemove;{"min":0,"sec":2,"mili":513};LatLng(55.875792, -4.271965);Point(437, 165);null;null;null
mousemove;{"min":0,"sec":2,"mili":621};LatLng(55.875744, -4.271965);Point(437, 166);null;null;null
mousemove;{"min":0,"sec":2,"mili":621};LatLng(55.875744, -4.271965);Point(437, 166);null;null;null
mousemove;{"min":0,"sec":2,"mili":621};LatLng(55.875696, -4.271965);Point(437, 167);null;null;null
mousemove;{"min":0,"sec":2,"mili":621};LatLng(55.875696, -4.271965);Point(437, 167);null;null;null
mousemove;{"min":0,"sec":2,"mili":621};LatLng(55.875696, -4.271965);Point(437, 167);null;null;null
mousemove;{"min":0,"sec":2,"mili":621};LatLng(55.875552, -4.272051);Point(436, 170);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.875503, -4.272137);Point(435, 171);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.875359, -4.272308);Point(433, 174);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.875311, -4.272394);Point(432, 175);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.875215, -4.272566);Point(430, 177);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.875118, -4.272738);Point(428, 179);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.875022, -4.272823);Point(427, 181);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.874877, -4.272995);Point(425, 184);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.874733, -4.273167);Point(423, 187);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.874492, -4.273338);Point(421, 192);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.874252, -4.273596);Point(418, 197);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.873866, -4.273939);Point(414, 205);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.873529, -4.274454);Point(408, 212);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.873, -4.274969);Point(402, 223);null;null;null
mousemove;{"min":0,"sec":2,"mili":731};LatLng(55.872518, -4.275742);Point(393, 233);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.871988, -4.276514);Point(384, 244);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.871555, -4.277287);Point(375, 253);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.871122, -4.278145);Point(365, 262);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.870784, -4.278831);Point(357, 269);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.870495, -4.279346);Point(351, 275);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.870207, -4.279947);Point(344, 281);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.870014, -4.280462);Point(338, 285);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.869773, -4.280891);Point(333, 290);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.869532, -4.281406);Point(327, 295);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.869388, -4.281836);Point(322, 298);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.869195, -4.282351);Point(316, 302);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.869003, -4.283037);Point(308, 306);null;null;null
mousemove;{"min":0,"sec":2,"mili":843};LatLng(55.86881, -4.283724);Point(300, 310);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868665, -4.284582);Point(290, 313);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868521, -4.285612);Point(278, 316);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868425, -4.286642);Point(266, 318);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868328, -4.2875);Point(256, 320);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868328, -4.288273);Point(247, 320);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.86828, -4.28896);Point(239, 321);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.86828, -4.28956);Point(232, 321);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868377, -4.289989);Point(227, 319);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868473, -4.290419);Point(222, 317);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868569, -4.290762);Point(218, 315);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868665, -4.290848);Point(217, 313);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868714, -4.291019);Point(215, 312);null;null;null
mousemove;{"min":0,"sec":2,"mili":952};LatLng(55.868762, -4.291105);Point(214, 311);null;null;null
mousemove;{"min":0,"sec":3,"mili":59};LatLng(55.868762, -4.291191);Point(213, 311);null;null;null
mousemove;{"min":0,"sec":3,"mili":59};LatLng(55.868762, -4.291191);Point(213, 311);null;null;null
mousemove;{"min":0,"sec":3,"mili":170};LatLng(55.868762, -4.291191);Point(213, 311);null;null;null
mousemove;{"min":0,"sec":3,"mili":170};LatLng(55.868762, -4.291105);Point(214, 311);null;null;null
mousemove;{"min":0,"sec":3,"mili":170};LatLng(55.868714, -4.291019);Point(215, 312);null;null;null
mousemove;{"min":0,"sec":3,"mili":170};LatLng(55.868714, -4.291019);Point(215, 312);null;null;null
mousemove;{"min":0,"sec":3,"mili":170};LatLng(55.868665, -4.290934);Point(216, 313);null;null;null
mousemove;{"min":0,"sec":3,"mili":170};LatLng(55.868617, -4.290934);Point(216, 314);null;null;null
mousemove;{"min":0,"sec":3,"mili":170};LatLng(55.868569, -4.290848);Point(217, 315);null;null;null
mousemove;{"min":0,"sec":3,"mili":170};LatLng(55.868521, -4.290848);Point(217, 316);null;null;null
mousemove;{"min":0,"sec":3,"mili":170};LatLng(55.868521, -4.290762);Point(218, 316);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.868521, -4.290762);Point(218, 316);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.868521, -4.290676);Point(219, 316);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.868425, -4.290676);Point(219, 318);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.868328, -4.29059);Point(220, 320);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.868184, -4.29059);Point(220, 323);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.868088, -4.290504);Point(221, 325);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.867991, -4.290419);Point(222, 327);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.867943, -4.290333);Point(223, 328);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.867895, -4.290247);Point(224, 329);null;null;null
mousemove;{"min":0,"sec":3,"mili":278};LatLng(55.867895, -4.290161);Point(225, 329);null;null;null
mousemove;{"min":0,"sec":3,"mili":387};LatLng(55.867799, -4.290075);Point(226, 331);null;null;null
mousemove;{"min":0,"sec":3,"mili":387};LatLng(55.867799, -4.290075);Point(226, 331);null;null;null
mousemove;{"min":0,"sec":3,"mili":387};LatLng(55.86775, -4.289904);Point(228, 332);null;null;null
mousemove;{"min":0,"sec":3,"mili":387};LatLng(55.867702, -4.289904);Point(228, 333);null;null;null
mousemove;{"min":0,"sec":3,"mili":387};LatLng(55.867654, -4.289818);Point(229, 334);null;null;null
mousemove;{"min":0,"sec":3,"mili":387};LatLng(55.867606, -4.289818);Point(229, 335);null;null;null
mousemove;{"min":0,"sec":3,"mili":387};LatLng(55.867558, -4.289732);Point(230, 336);null;null;null
mousemove;{"min":0,"sec":3,"mili":387};LatLng(55.86751, -4.289732);Point(230, 337);null;null;null
mousemove;{"min":0,"sec":3,"mili":387};LatLng(55.86751, -4.289732);Point(230, 337);null;null;null
mousemove;{"min":0,"sec":3,"mili":498};LatLng(55.867558, -4.289818);Point(229, 336);null;null;null
mousemove;{"min":0,"sec":3,"mili":498};LatLng(55.867558, -4.289818);Point(229, 336);null;null;null
mousemove;{"min":0,"sec":3,"mili":498};LatLng(55.867847, -4.290161);Point(225, 330);null;null;null
mousemove;{"min":0,"sec":3,"mili":498};LatLng(55.867991, -4.290333);Point(223, 327);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.868088, -4.290504);Point(221, 325);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.86828, -4.290676);Point(219, 321);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.868425, -4.290848);Point(217, 318);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.868569, -4.290934);Point(216, 315);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.868714, -4.291191);Point(213, 312);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.86881, -4.291449);Point(210, 310);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.868906, -4.291706);Point(207, 308);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.869051, -4.291964);Point(204, 305);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.869243, -4.292135);Point(202, 301);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.869388, -4.292307);Point(200, 298);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.869532, -4.292564);Point(197, 295);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.869629, -4.292736);Point(195, 293);null;null;null
mousemove;{"min":0,"sec":3,"mili":606};LatLng(55.869773, -4.292908);Point(193, 290);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.869869, -4.293079);Point(191, 288);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.869966, -4.293079);Point(191, 286);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.87011, -4.293165);Point(190, 283);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.870158, -4.293165);Point(190, 282);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.870303, -4.293165);Point(190, 279);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.870399, -4.293079);Point(191, 277);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.870544, -4.293079);Point(191, 274);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.87064, -4.292994);Point(192, 272);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.870784, -4.292908);Point(193, 269);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.870929, -4.292736);Point(195, 266);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.871073, -4.29265);Point(196, 263);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.87117, -4.292564);Point(197, 261);null;null;null
mousemove;{"min":0,"sec":3,"mili":715};LatLng(55.871266, -4.292479);Point(198, 259);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871362, -4.292393);Point(199, 257);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871459, -4.292221);Point(201, 255);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871507, -4.292049);Point(203, 254);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871555, -4.291964);Point(204, 253);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871603, -4.291792);Point(206, 252);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871651, -4.29162);Point(208, 251);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871651, -4.291534);Point(209, 251);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871699, -4.291277);Point(212, 250);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871699, -4.291191);Point(213, 250);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871699, -4.291019);Point(215, 250);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871748, -4.290848);Point(217, 249);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871748, -4.290676);Point(219, 249);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871748, -4.290504);Point(221, 249);null;null;null
mousemove;{"min":0,"sec":3,"mili":826};LatLng(55.871796, -4.290247);Point(224, 248);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871796, -4.289989);Point(227, 248);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871844, -4.289732);Point(230, 247);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871844, -4.289474);Point(233, 247);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871844, -4.289217);Point(236, 247);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871844, -4.28896);Point(239, 247);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871844, -4.288788);Point(241, 247);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871844, -4.28853);Point(244, 247);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871796, -4.288359);Point(246, 248);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871748, -4.288187);Point(248, 249);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871651, -4.288015);Point(250, 251);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871555, -4.287844);Point(252, 253);null;null;null
mousemove;{"min":0,"sec":3,"mili":935};LatLng(55.871459, -4.287672);Point(254, 255);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.871362, -4.287586);Point(255, 257);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.871266, -4.287415);Point(257, 259);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.87117, -4.287415);Point(257, 261);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.871025, -4.287243);Point(259, 264);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.870881, -4.287243);Point(259, 267);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.870736, -4.287071);Point(261, 270);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.87064, -4.287071);Point(261, 272);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.870495, -4.286985);Point(262, 275);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.870351, -4.2869);Point(263, 278);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.870207, -4.2869);Point(263, 281);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.870014, -4.2869);Point(263, 285);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.869869, -4.286814);Point(264, 288);null;null;null
mousemove;{"min":0,"sec":4,"mili":42};LatLng(55.869677, -4.286728);Point(265, 292);null;null;null
mousemove;{"min":0,"sec":4,"mili":151};LatLng(55.869484, -4.286728);Point(265, 296);null;null;null
